,"Pref Vendor","Reorder Pt (Min)","Max","On Hand","On Sales Order","For Assemblies","Available","Order","On PO","Reorder Qty","Next Deliv","Sales/Week"
"Inventory",,,,,,,,,,,,
"MS-W302424",,"","",1,0,0,1,,0,0,,0
"MS-W3030",,"","",230,0,0,230,,0,0,,21
"MS-W3036",,"","",85,0,0,85,,0,0,,7
"MS-W3039",,"","",129,0,0,129,,0,0,,0
"MS-W3312",,"","",0,0,0,0,,0,0,,0
"MS-W331224",,"","",1,0,0,1,,0,0,,0
"MS-W3315",,"","",0,0,0,0,,0,0,,0
"MS-W331524",,"","",0,0,0,0,,0,0,,0
"MS-W3318",,"","",42,0,0,42,,0,0,,0
"MS-W331824",,"","",8,0,0,8,,0,0,,0
"MS-W3321",,"","",10,0,0,10,,0,0,,0
"MS-W332124",,"","",22,0,0,22,,0,0,,0
"MS-W3324",,"","",3,0,0,3,,0,0,,0
"MS-W332424",,"","",0,0,0,0,,0,0,,0
"MS-W3330",,"","",87,0,0,87,,0,0,,0
"MS-W3336",,"","",40,0,0,40,,0,0,,0
"MS-W3339",,"","",87,0,0,87,,0,0,,0
"MS-W3612",,"","",56,0,0,56,,0,0,,0
"MS-W361224",,"","",58,0,0,58,,0,0,,0
"MS-W3615",,"","",1,0,0,1,,0,0,,0
"MS-W361524",,"","",14,0,0,14,,0,0,,0
"MS-W3618",,"","",106,0,0,106,,0,0,,0
"MS-W361824",,"","",203,0,0,203,,0,0,,0
"MS-W3621",,"","",53,0,0,53,,0,0,,0
"MS-W362124",,"","",122,0,0,122,,0,0,,0
"MS-W3624",,"","",0,0,0,0,,0,0,,0
"MS-W362424",,"","",25,0,0,25,,0,0,,0
"MS-W3630",,"","",172,0,0,172,,0,0,,0
"MS-W3636",,"","",95,0,0,95,,0,0,,0
"MS-W3639",,"","",89,0,0,89,,0,0,,0
"MS-WBC2730",,"","",0,0,0,0,,0,0,,0
"MS-WBC2736",,"","",0,0,0,0,,0,0,,0
"MS-WBC2739",,"","",0,0,0,0,,0,0,,0
"MS-WDC2430",,"","",115,0,0,115,,0,0,,0
"MS-WDC2436",,"","",207,0,0,207,,0,0,,0
"MS-WDC2439",,"","",163,0,0,163,,0,0,,0
"MS-WEA1230",,"","",-8,0,0,-8,,0,0,,0
"MS-WEA1236",,"","",9,0,0,9,,0,0,,0
"MS-WEA1239",,"","",7,0,0,7,,0,0,,0
"MS-WES630",,"","",7,0,0,7,,0,0,,0
"MS-WES636",,"","",18,0,0,18,,0,0,,0
"MS-WES639",,"","",17,0,0,17,,0,0,,0
"MS-WES930",,"","",1,0,0,1,,0,0,,0
"MS-WES936",,"","",0,0,0,0,,0,0,,0
"MS-WES939",,"","",6,0,0,6,,0,0,,0
"MS-WF330",,"","",-9,0,0,-9,,0,0,,0
"MS-WF336",,"","",113,0,0,113,,0,0,,7
"MS-WF339",,"","",43,0,0,43,,0,0,,0
"MS-WF396",,"","",576,0,0,576,,0,0,,0
"MS-WF630",,"","",0,0,0,0,,0,0,,0
"MS-WF636",,"","",3,0,0,3,,0,0,,0
"MS-WF639",,"","",59,0,0,59,,0,0,,0
"MS-WF696",,"","",20,0,0,20,,0,0,,0
"MS-WFF330",,"","",0,0,0,0,,0,0,,0
"MS-WFF336",,"","",0,0,0,0,,0,0,,0
"MS-WFF339",,"","",0,0,0,0,,0,0,,0
"MS-WRC3018",,"","",38,0,0,38,,0,0,,0
"MS-WRP1230",,"","",18,0,0,18,,0,0,,0
"MS-WRP1236",,"","",0,0,0,0,,0,0,,0
"MS-WRP1239",,"","",0,0,0,0,,0,0,,0
"MS1-B09",,"","",41,0,0,41,,0,0,,0
"MS1-B12",,"","",184,0,0,184,,0,0,,0
"MS1-B15",,"","",128,0,0,128,,0,0,,0
"MS1-B18",,"","",115,0,0,115,,0,0,,0
"MS1-B21",,"","",49,0,0,49,,0,0,,0
"MS1-B24",,"","",89,0,0,89,,0,0,,0
"MS1-B27",,"","",32,0,0,32,,0,0,,0
"MS1-B30",,"","",151,0,0,151,,0,0,,0
"MS1-B33",,"","",6,0,0,6,,0,0,,0
"MS1-B36",,"","",65,0,0,65,,0,0,,0
"MS1-BBC36",,"","",26,0,0,26,,0,0,,0
"MS1-BBC42",,"","",20,0,0,20,,0,0,,0
"MS1-BBM",,"","",55,0,0,55,,0,0,,0
"MS1-BEA2412L",,"","",1,0,0,1,,0,0,,0
"MS1-BEA2412R",,"","",0,0,0,0,,0,0,,0
"MS1-BEA2424",,"","",4,0,0,4,,0,0,,0
"MS1-BEOS6",,"","",0,0,0,0,,0,0,,0
"MS1-BEOS9",,"","",2,0,0,2,,0,0,,0
"MS1-BF3",,"","",394,0,0,394,,0,0,,0
"MS1-BF6",,"","",-50,0,0,-50,,0,0,,0
"MS1-BMC30",,"","",0,0,0,0,,0,0,,0
"MS1-BRP2430",,"","",69,0,0,69,,0,0,,0
"MS1-BSR9",,"","",77,0,0,77,,0,0,,0
"MS1-CM2-C",,"","",197,0,0,197,,0,0,,0
"MS1-CM2 3/4",,"","",0,0,0,0,,0,0,,0
"MS1-CM8",,"","",0,0,0,0,,0,0,,0
"MS1-CM8-S",,"","",0,0,0,0,,0,0,,0
"MS1-DB12",,"","",18,0,0,18,,0,0,,0
"MS1-DB15",,"","",14,0,0,14,,0,0,,0
"MS1-DB18",,"","",70,0,0,70,,0,0,,0
"MS1-DB21",,"","",9,0,0,9,,0,0,,0
"MS1-DB24",,"","",75,0,0,75,,0,0,,0
"MS1-DB30",,"","",41,0,0,41,,0,0,,0
"MS1-DB36",,"","",17,0,0,17,,0,0,,0
"MS1-DDB30",,"","",2,0,0,2,,0,0,,0
"MS1-DDB36",,"","",11,0,0,11,,0,0,,0
"MS1-DWP",,"","",0,0,0,0,,0,0,,0
"MS1-FSB33",,"","",0,0,0,0,,0,0,,0
"MS1-FSB39",,"","",4,0,0,4,,0,0,,0
"MS1-GRPO",,"","",0,0,0,0,,0,0,,0
"MS1-GW1530-BOX",,"","",0,0,0,0,,0,0,,0
"MS1-GW1530-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"MS1-GW1536-BOX",,"","",0,0,0,0,,0,0,,0
"MS1-GW1536-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"MS1-GW1539-BOX",,"","",7,0,0,7,,0,0,,0
"MS1-GW1539-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"MS1-GW1830-BOX",,"","",0,0,0,0,,0,0,,0
"MS1-GW1830-GLASS DOOR",,"","",3,0,0,3,,0,0,,0
"MS1-GW1836-BOX",,"","",8,0,0,8,,0,0,,0
"MS1-GW1836-GLASS DOOR",,"","",10,0,0,10,,0,0,,0
"MS1-GW1839-BOX",,"","",0,0,0,0,,0,0,,0
"MS1-GW1839-GLASS DOOR",,"","",3,0,0,3,,0,0,,0
"MS1-GW2430-BOX",,"","",6,0,0,6,,0,0,,0
"MS1-GW2430-GLASS DOOR",,"","",36,0,0,36,,0,0,,0
"MS1-GW2436-BOX",,"","",8,0,0,8,,0,0,,0
"MS1-GW2436-GLASS DOOR",,"","",18,0,0,18,,0,0,,0
"MS1-GW2439-BOX",,"","",0,0,0,0,,0,0,,0
"MS1-GW2439-GLASS DOOR",,"","",10,0,0,10,,0,0,,0
"MS1-GW3030-BOX",,"","",3,0,0,3,,0,0,,0
"MS1-GW3030-GLASS DOOR",,"","",40,0,0,40,,0,0,,0
"MS1-GW3036-BOX",,"","",5,0,0,5,,0,0,,0
"MS1-GW3036-GLASS DOOR",,"","",10,0,0,10,,0,0,,0
"MS1-GW3039-BOX",,"","",10,0,0,10,,0,0,,0
"MS1-GW3039-GLASS DOOR",,"","",6,0,0,6,,0,0,,0
"MS1-GW3630-BOX",,"","",3,0,0,3,,0,0,,0
"MS1-GW3630-GLASS DOOR",,"","",35,0,0,35,,0,0,,0
"MS1-GW3636-BOX",,"","",0,0,0,0,,0,0,,0
"MS1-GW3636-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"MS1-GW3639-BOX",,"","",5,0,0,5,,0,0,,0
"MS1-GW3639-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"MS1-GWDC2430-BOX",,"","",3,0,0,3,,0,0,,0
"MS1-GWDC2430-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"MS1-GWDC2436-BOX",,"","",8,0,0,8,,0,0,,0
"MS1-GWDC2436-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"MS1-GWDC2439-BOX",,"","",4,0,0,4,,0,0,,0
"MS1-GWDC2439-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"MS1-LM8",,"","",40,0,0,40,,0,0,,0
"MS1-LSB33",,"","",34,0,0,34,,0,0,,0
"MS1-LSB36",,"","",150,0,0,150,,0,0,,0
"MS1-MWC2730",,"","",1,0,0,1,,0,0,,0
"MS1-MWC2736",,"","",7,0,0,7,,0,0,,0
"MS1-MWC2739",,"","",3,0,0,3,,0,0,,0
"MS1-MWC3030",,"","",2,0,0,2,,0,0,,0
"MS1-MWC3036",,"","",4,0,0,4,,0,0,,0
"MS1-MWC3039",,"","",5,0,0,5,,0,0,,0
"MS1-OC3384",,"","",8,0,0,8,,0,0,,0
"MS1-OC3390",,"","",0,0,0,0,,0,0,,0
"MS1-OC3393",,"","",0,0,0,0,,0,0,,0
"MS1-OCM8",,"","",124,0,0,124,,0,0,,0
"MS1-PC1884",,"","",9,0,0,9,,0,0,,0
"MS1-PC1890",,"","",26,0,0,26,,0,0,,0
"MS1-PC1893",,"","",13,0,0,13,,0,0,,0
"MS1-PC2484",,"","",15,0,0,15,,0,0,,0
"MS1-PC2490",,"","",8,0,0,8,,0,0,,0
"MS1-PC2493",,"","",14,0,0,14,,0,0,,0
"MS1-PC3084",,"","",7,0,0,7,,0,0,,0
"MS1-PC3090",,"","",5,0,0,5,,0,0,,0
"MS1-PC3093",,"","",2,0,0,2,,0,0,,0
"MS1-PN4896",,"","",144,0,0,144,,0,0,,0
"MS1-PRC3018",,"","",4,0,0,4,,0,0,,0
"MS1-RC58",,"","",0,0,0,0,,0,0,,0
"MS1-REF2496",,"","",118,0,0,118,,0,0,,0
"MS1-REF3096",,"","",4,0,0,4,,0,0,,0
"MS1-ROT18",,"","",75,0,0,75,,0,0,,0
"MS1-ROT24",,"","",93,0,0,93,,0,0,,0
"MS1-ROT30",,"","",44,0,0,44,,0,0,,0
"MS1-ROT33",,"","",10,0,0,10,,0,0,,0
"MS1-ROT36",,"","",0,0,0,0,,0,0,,0
"MS1-SAMPLE DOOR",,"","",0,0,0,0,,0,0,,0
"MS1-SB27",,"","",22,0,0,22,,0,0,,0
"MS1-SB30",,"","",160,0,0,160,,0,0,,0
"MS1-SB33",,"","",30,0,0,30,,0,0,,0
"MS1-SB36",,"","",168,0,0,168,,0,0,,0
"MS1-SBA36",,"","",113,0,0,113,,0,0,,0
"MS1-SHG30",,"","",26,0,0,26,,0,0,,0
"MS1-SM8",,"","",0,0,0,0,,0,0,,0
"MS1-SP3*34.5",,"","",0,0,0,0,,0,0,,0
"MS1-TK",,"","",577,0,0,577,,0,0,,0
"MS1-TOUCH UP",,"","",0,0,0,0,,0,0,,0
"MS1-VA2421",,"","",5,0,0,5,,0,0,,0
"MS1-VA3021",,"","",38,0,0,38,,0,0,,0
"MS1-VA3621",,"","",96,0,0,96,,0,0,,0
"MS1-VAD3021-L",,"","",7,0,0,7,,0,0,,0
"MS1-VAD3021-R",,"","",1,0,0,1,,0,0,,0
"MS1-VAD3621-L",,"","",2,0,0,2,,0,0,,0
"MS1-VAD3621-R",,"","",2,0,0,2,,0,0,,0
"MS1-VAD4821",,"","",2,0,0,2,,0,0,,0
"MS1-VAS36",,"","",0,0,0,0,,0,0,,0
"MS1-VAS48",,"","",0,0,0,0,,0,0,,0
"MS1-VAS72",,"","",0,0,0,0,,0,0,,0
"MS1-VDB12",,"","",21,0,0,21,,0,0,,0
"MS1-VDB15",,"","",19,0,0,19,,0,0,,0
"MS1-W0930",,"","",20,0,0,20,,0,0,,0
"MS1-W0936",,"","",19,0,0,19,,0,0,,0
"MS1-W0939",,"","",34,0,0,34,,0,0,,0
"MS1-W1230",,"","",80,0,0,80,,0,0,,0
"MS1-W1236",,"","",45,0,0,45,,0,0,,0
"MS1-W1239",,"","",71,0,0,71,,0,0,,0
"MS1-W1530",,"","",9,0,0,9,,0,0,,0
"MS1-W1536",,"","",14,0,0,14,,0,0,,0
"MS1-W1539",,"","",63,0,0,63,,0,0,,0
"MS1-W1830",,"","",83,0,0,83,,0,0,,0
"MS1-W1836",,"","",23,0,0,23,,0,0,,0
"MS1-W1839",,"","",63,0,0,63,,0,0,,0
"MS1-W2130",,"","",53,0,0,53,,0,0,,0
"MS1-W2136",,"","",3,0,0,3,,0,0,,0
"MS1-W2139",,"","",0,0,0,0,,0,0,,0
"MS1-W2412",,"","",0,0,0,0,,0,0,,0
"MS1-W2415",,"","",0,0,0,0,,0,0,,0
"MS1-W2418",,"","",0,0,0,0,,0,0,,0
"MS1-W2421",,"","",0,0,0,0,,0,0,,0
"MS1-W2424",,"","",0,0,0,0,,0,0,,0
"MS1-W2430",,"","",21,0,0,21,,0,0,,0
"MS1-W2436",,"","",43,0,0,43,,0,0,,0
"MS1-W2439",,"","",237,0,0,237,,0,0,,0
"MS1-W2730",,"","",0,0,0,0,,0,0,,0
"MS1-W2736",,"","",0,0,0,0,,0,0,,0
"MS1-W2739",,"","",85,0,0,85,,0,0,,0
"MS1-W3012",,"","",10,0,0,10,,0,0,,0
"MS1-W301224",,"","",0,0,0,0,,0,0,,0
"MS1-W3015",,"","",80,0,0,80,,0,0,,0
"MS1-W301524",,"","",7,0,0,7,,0,0,,0
"MS1-W3018",,"","",0,0,0,0,,0,0,,0
"MS1-W301824",,"","",19,0,0,19,,0,0,,0
"MS1-W3021",,"","",109,0,0,109,,0,0,,0
"MS1-W302124",,"","",26,0,0,26,,0,0,,0
"MS1-W3024",,"","",19,0,0,19,,0,0,,0
"MS1-W302424",,"","",0,0,0,0,,0,0,,0
"MS1-W3030",,"","",105,0,0,105,,0,0,,0
"MS1-W3036",,"","",49,0,0,49,,0,0,,0
"MS1-W3039",,"","",120,0,0,120,,0,0,,0
"MS1-W3312",,"","",0,0,0,0,,0,0,,0
"MS1-W331224",,"","",16,0,0,16,,0,0,,0
"MS1-W3315",,"","",10,0,0,10,,0,0,,0
"MS1-W331524",,"","",0,0,0,0,,0,0,,0
"MS1-W3318",,"","",0,0,0,0,,0,0,,0
"MS1-W331824",,"","",15,0,0,15,,0,0,,0
"MS1-W3321",,"","",14,0,0,14,,0,0,,0
"MS1-W332124",,"","",24,0,0,24,,0,0,,0
"MS1-W3324",,"","",7,0,0,7,,0,0,,0
"MS1-W332424",,"","",5,0,0,5,,0,0,,0
"MS1-W3330",,"","",0,0,0,0,,0,0,,0
"MS1-W3336",,"","",58,0,0,58,,0,0,,0
"MS1-W3339",,"","",69,0,0,69,,0,0,,0
"MS1-W3612",,"","",36,0,0,36,,0,0,,0
"MS1-W361224",,"","",54,0,0,54,,0,0,,0
"MS1-W3615",,"","",5,0,0,5,,0,0,,0
"MS1-W361524",,"","",20,0,0,20,,0,0,,0
"MS1-W3618",,"","",66,0,0,66,,0,0,,0
"MS1-W361824",,"","",24,0,0,24,,0,0,,0
"MS1-W3621",,"","",28,0,0,28,,0,0,,0
"MS1-W362124",,"","",90,0,0,90,,0,0,,0
"MS1-W3624",,"","",0,0,0,0,,0,0,,0
"MS1-W362424",,"","",2,0,0,2,,0,0,,0
"MS1-W3630",,"","",30,0,0,30,,0,0,,0
"MS1-W3636",,"","",23,0,0,23,,0,0,,0
"MS1-W3639",,"","",63,0,0,63,,0,0,,0
"MS1-WBC2730",,"","",0,0,0,0,,0,0,,0
"MS1-WBC2736",,"","",1,0,0,1,,0,0,,0
"MS1-WBC2739",,"","",0,0,0,0,,0,0,,0
"MS1-WDC2430",,"","",27,0,0,27,,0,0,,0
"MS1-WDC2436",,"","",38,0,0,38,,0,0,,0
"MS1-WDC2439",,"","",47,0,0,47,,0,0,,0
"MS1-WEA1230",,"","",9,0,0,9,,0,0,,0
"MS1-WEA1236",,"","",3,0,0,3,,0,0,,0
"MS1-WEA1239",,"","",6,0,0,6,,0,0,,0
"MS1-WES630",,"","",14,0,0,14,,0,0,,0
"MS1-WES636",,"","",5,0,0,5,,0,0,,0
"MS1-WES639",,"","",28,0,0,28,,0,0,,0
"MS1-WES930",,"","",3,0,0,3,,0,0,,0
"MS1-WES936",,"","",0,0,0,0,,0,0,,0
"MS1-WES939",,"","",9,0,0,9,,0,0,,0
"MS1-WF330",,"","",-1,0,0,-1,,0,0,,0
"MS1-WF336",,"","",0,0,0,0,,0,0,,0
"MS1-WF339",,"","",39,0,0,39,,0,0,,0
"MS1-WF396",,"","",170,0,0,170,,0,0,,0
"MS1-WF630",,"","",0,0,0,0,,0,0,,0
"MS1-WF636",,"","",0,0,0,0,,0,0,,0
"MS1-WF639",,"","",0,0,0,0,,0,0,,0
"MS1-WF696",,"","",0,0,0,0,,0,0,,0
"MS1-WFF330",,"","",0,0,0,0,,0,0,,0
"MS1-WFF336",,"","",0,0,0,0,,0,0,,0
"MS1-WFF339",,"","",0,0,0,0,,0,0,,0
"MS1-WRC3018",,"","",19,0,0,19,,0,0,,0
"MS1-WRP1230",,"","",38,0,0,38,,0,0,,0
"MS1-WRP1236",,"","",0,0,0,0,,0,0,,0
"MS1-WRP1239",,"","",18,0,0,18,,0,0,,0
"MY-B09",,"","",17,0,0,17,,0,0,,0
"MY-B12",,"","",45,0,0,45,,0,0,,0
"MY-B15",,"","",35,0,0,35,,0,0,,0
"MY-B18",,"","",40,0,0,40,,0,0,,0
"MY-B21",,"","",20,0,0,20,,0,0,,0
"MY-B24",,"","",47,0,0,47,,0,0,,0
"MY-B27",,"","",26,0,0,26,,0,0,,0
"MY-B30",,"","",33,0,0,33,,0,0,,0
"MY-B33",,"","",11,0,0,11,,0,0,,0
"MY-B36",,"","",19,0,0,19,,0,0,,0
"MY-BBC36",,"","",6,0,0,6,,0,0,,0
"MY-BBC42",,"","",3,0,0,3,,0,0,,0
"MY-BBM",,"","",10,0,0,10,,0,0,,0
"MY-BEA2412-L",,"","",0,0,0,0,,0,0,,0
"MY-BEA2412-R",,"","",0,0,0,0,,0,0,,0
"MY-BEA2424",,"","",1,0,0,1,,0,0,,0
"MY-BEOS6",,"","",0,0,0,0,,0,0,,0
"MY-BEOS9",,"","",0,0,0,0,,0,0,,0
"MY-BF3",,"","",40,0,0,40,,0,0,,0
"MY-BF6",,"","",10,0,0,10,,0,0,,0
"MY-BMB",,"","",0,0,0,0,,0,0,,0
"MY-BMC30",,"","",3,0,0,3,,0,0,,0
"MY-BRP2430",,"","",8,0,0,8,,0,0,,0
"MY-BSR9",,"","",8,0,0,8,,0,0,,0
"MY-CM2 3/4",,"","",20,0,0,20,,0,0,,0
"MY-CM8",,"","",50,0,0,50,,0,0,,0
"MY-DB12",,"","",4,0,0,4,,0,0,,0
"MY-DB15",,"","",6,0,0,6,,0,0,,0
"MY-DB18",,"","",8,0,0,8,,0,0,,0
"MY-DB21",,"","",3,0,0,3,,0,0,,0
"MY-DB24",,"","",4,0,0,4,,0,0,,0
"MY-DB30",,"","",2,0,0,2,,0,0,,0
"MY-DB36",,"","",1,0,0,1,,0,0,,0
"MY-DDB30",,"","",1,0,0,1,,0,0,,0
"MY-DDB36",,"","",1,0,0,1,,0,0,,0
"MY-DWP",,"","",15,0,0,15,,0,0,,0
"MY-FSB33",,"","",1,0,0,1,,0,0,,0
"MY-FSB39",,"","",1,0,0,1,,0,0,,0
"MY-GW1530-BOX",,"","",0,0,0,0,,0,0,,0
"MY-GW1530-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"MY-GW1536-BOX",,"","",1,0,0,1,,0,0,,0
"MY-GW1536-GLASS DOOR",,"","",1,0,0,1,,0,0,,0
"MY-GW1539-BOX",,"","",2,0,0,2,,0,0,,0
"MY-GW1539-GLASS DOOR",,"","",1,0,0,1,,0,0,,0
"MY-GW1830-BOX",,"","",2,0,0,2,,0,0,,0
"MY-GW1830-GLASS DOOR",,"","",1,0,0,1,,0,0,,0
"MY-GW1836-BOX",,"","",1,0,0,1,,0,0,,0
"MY-GW1836-GLASS DOOR",,"","",1,0,0,1,,0,0,,0
"MY-GW1839-BOX",,"","",1,0,0,1,,0,0,,0
"MY-GW1839-GLASS DOOR",,"","",1,0,0,1,,0,0,,0
"MY-GW2430-BOX",,"","",2,0,0,2,,0,0,,0
"MY-GW2430-GLASS DOOR",,"","",2,0,0,2,,0,0,,0
"MY-GW2436-BOX",,"","",2,0,0,2,,0,0,,0
"MY-GW2436-GLASS DOOR",,"","",1,0,0,1,,0,0,,0
"MY-GW2439-BOX",,"","",1,0,0,1,,0,0,,0
"MY-GW2439-GLASS DOOR",,"","",2,0,0,2,,0,0,,0
"MY-GW3030-BOX",,"","",2,0,0,2,,0,0,,0
"MY-GW3030-GLASS DOOR",,"","",2,0,0,2,,0,0,,0
"MY-GW3036-BOX",,"","",1,0,0,1,,0,0,,0
"MY-GW3036-GLASS DOOR",,"","",2,0,0,2,,0,0,,0
"MY-GW3039-BOX",,"","",1,0,0,1,,0,0,,0
"MY-GW3039-GLASS DOOR",,"","",5,0,0,5,,0,0,,0
"MY-GW3630-BOX",,"","",2,0,0,2,,0,0,,0
"MY-GW3630-GLASS DOOR",,"","",2,0,0,2,,0,0,,0
"MY-GW3636-BOX",,"","",1,0,0,1,,0,0,,0
"MY-GW3636-GLASS DOOR",,"","",2,0,0,2,,0,0,,0
"MY-GW3639-BOX",,"","",2,0,0,2,,0,0,,0
"MY-GW3639-GLASS DOOR",,"","",2,0,0,2,,0,0,,0
"MY-GWDC2430-BOX",,"","",2,0,0,2,,0,0,,0
"MY-GWDC2430-GLASS DOOR",,"","",2,0,0,2,,0,0,,0
"MY-GWDC2436-BOX",,"","",2,0,0,2,,0,0,,0
"MY-GWDC2436-GLASS DOOR",,"","",3,0,0,3,,0,0,,0
"MY-GWDC2439-BOX",,"","",6,0,0,6,,0,0,,0
"MY-GWDC2439-GLASS DOOR",,"","",6,0,0,6,,0,0,,0
"MY-LSB33",,"","",11,0,0,11,,0,0,,0
"MY-LSB36",,"","",23,0,0,23,,0,0,,0
"MY-MWC2730",,"","",2,0,0,2,,0,0,,0
"MY-MWC2736",,"","",2,0,0,2,,0,0,,0
"MY-MWC2739",,"","",3,0,0,3,,0,0,,0
"MY-MWC3030",,"","",2,0,0,2,,0,0,,0
"MY-MWC3036",,"","",3,0,0,3,,0,0,,0
"MY-MWC3039",,"","",3,0,0,3,,0,0,,0
"MY-OC3384",,"","",0,0,0,0,,0,0,,0
"MY-OC3390",,"","",1,0,0,1,,0,0,,0
"MY-OC3393",,"","",1,0,0,1,,0,0,,0
"MY-OCM8",,"","",20,0,0,20,,0,0,,0
"MY-PC1884",,"","",0,0,0,0,,0,0,,0
"MY-PC1890",,"","",4,0,0,4,,0,0,,0
"MY-PC1893",,"","",6,0,0,6,,0,0,,0
"MY-PC2484",,"","",1,0,0,1,,0,0,,0
"MY-PC2490",,"","",2,0,0,2,,0,0,,0
"MY-PC2493",,"","",4,0,0,4,,0,0,,0
"MY-PC3084",,"","",1,0,0,1,,0,0,,0
"MY-PC3090",,"","",1,0,0,1,,0,0,,0
"MY-PC3093",,"","",1,0,0,1,,0,0,,0
"MY-PN4896",,"","",10,0,0,10,,0,0,,0
"MY-PRC3018",,"","",1,0,0,1,,0,0,,0
"MY-RC58",,"","",2,0,0,2,,0,0,,0
"MY-REF2496",,"","",39,0,0,39,,0,0,,0
"MY-REF3096",,"","",0,0,0,0,,0,0,,0
"MY-SAMPLE DOOR",,"","",200,0,0,200,,0,0,,0
"MY-SB27",,"","",10,0,0,10,,0,0,,0
"MY-SB30",,"","",40,0,0,40,,0,0,,0
"MY-SB33",,"","",13,0,0,13,,0,0,,0
"MY-SB36",,"","",35,0,0,35,,0,0,,0
"MY-SBA36",,"","",22,0,0,22,,0,0,,0
"MY-SHG30",,"","",2,0,0,2,,0,0,,0
"MY-SM8",,"","",50,0,0,50,,0,0,,0
"MY-SP3*34.5",,"","",0,0,0,0,,0,0,,0
"MY-TK",,"","",80,0,0,80,,0,0,,0
"MY-TOUCH UP",,"","",0,0,0,0,,0,0,,0
"MY-VA2421",,"","",10,0,0,10,,0,0,,0
"MY-VA3021",,"","",2,0,0,2,,0,0,,0
"MY-VA3621",,"","",1,0,0,1,,0,0,,0
"MY-VAD3021-L",,"","",0,0,0,0,,0,0,,0
"MY-VAD3021-R",,"","",1,0,0,1,,0,0,,0
"MY-VAD3621-L",,"","",1,0,0,1,,0,0,,0
"MY-VAD3621-R",,"","",0,0,0,0,,0,0,,0
"MY-VAD4821",,"","",0,0,0,0,,0,0,,0
"MY-VAS36",,"","",10,0,0,10,,0,0,,0
"MY-VAS48",,"","",10,0,0,10,,0,0,,0
"MY-VAS72",,"","",10,0,0,10,,0,0,,0
"MY-VDB12",,"","",2,0,0,2,,0,0,,0
"MY-VDB15",,"","",2,0,0,2,,0,0,,0
"MY-W0930",,"","",14,0,0,14,,0,0,,0
"MY-W0936",,"","",9,0,0,9,,0,0,,0
"MY-W0939",,"","",14,0,0,14,,0,0,,0
"MY-W1230",,"","",22,0,0,22,,0,0,,0
"MY-W1236",,"","",19,0,0,19,,0,0,,0
"MY-W1239",,"","",34,0,0,34,,0,0,,0
"MY-W1530",,"","",26,0,0,26,,0,0,,0
"MY-W1536",,"","",14,0,0,14,,0,0,,0
"MY-W1539",,"","",26,0,0,26,,0,0,,0
"MY-W1830",,"","",28,0,0,28,,0,0,,0
"MY-W1836",,"","",11,0,0,11,,0,0,,0
"MY-W1839",,"","",14,0,0,14,,0,0,,0
"MY-W2130",,"","",12,0,0,12,,0,0,,0
"MY-W2136",,"","",9,0,0,9,,0,0,,0
"MY-W2139",,"","",14,0,0,14,,0,0,,0
"MY-W2412",,"","",2,0,0,2,,0,0,,0
"MY-W2415",,"","",1,0,0,1,,0,0,,0
"MY-W2418",,"","",1,0,0,1,,0,0,,0
"MY-W2421",,"","",4,0,0,4,,0,0,,0
"MY-W2424",,"","",4,0,0,4,,0,0,,0
"MY-W2430",,"","",30,0,0,30,,0,0,,0
"MY-W2436",,"","",19,0,0,19,,0,0,,0
"MY-W2439",,"","",29,0,0,29,,0,0,,0
"MY-W2730",,"","",14,0,0,14,,0,0,,0
"MY-W2736",,"","",10,0,0,10,,0,0,,0
"MY-W2739",,"","",16,0,0,16,,0,0,,0
"MY-W3012",,"","",26,0,0,26,,0,0,,0
"MY-W301224",,"","",1,0,0,1,,0,0,,0
"MY-W3015",,"","",24,0,0,24,,0,0,,0
"MY-W301524",,"","",1,0,0,1,,0,0,,0
"MY-W3018",,"","",18,0,0,18,,0,0,,0
"MY-W301824",,"","",0,0,0,0,,0,0,,0
"MY-W3021",,"","",24,0,0,24,,0,0,,0
"MY-W302124",,"","",3,0,0,3,,0,0,,0
"MY-W3024",,"","",22,0,0,22,,0,0,,0
"MY-W302424",,"","",1,0,0,1,,0,0,,0
"MY-W3030",,"","",34,0,0,34,,0,0,,0
"MY-W3036",,"","",17,0,0,17,,0,0,,0
"MY-W3039",,"","",24,0,0,24,,0,0,,0
"MY-W3312",,"","",2,0,0,2,,0,0,,0
"MY-W331224",,"","",1,0,0,1,,0,0,,0
"MY-W3315",,"","",2,0,0,2,,0,0,,0
"MY-W331524",,"","",1,0,0,1,,0,0,,0
"MY-W3318",,"","",2,0,0,2,,0,0,,0
"MY-W331824",,"","",1,0,0,1,,0,0,,0
"MY-W3321",,"","",1,0,0,1,,0,0,,0
"MY-W332124",,"","",1,0,0,1,,0,0,,0
"MY-W3324",,"","",2,0,0,2,,0,0,,0
